species,margin1,margin2,margin3,margin4,margin5,margin6,margin7,margin8,margin9,margin10,margin11,margin12,margin13,margin14,margin15,margin16,margin17,margin18,margin19,margin20,margin21,margin22,margin23,margin24,margin25,margin26,margin27,margin28,margin29,margin30,margin31,margin32,margin33,margin34,margin35,margin36,margin37,margin38,margin39,margin40,margin41,margin42,margin43,margin44,margin45,margin46,margin47,margin48,margin49,margin50,margin51,margin52,margin53,margin54,margin55,margin56,margin57,margin58,margin59,margin60,margin61,margin62,margin63,margin64,shape1,shape2,shape3,shape4,shape5,shape6,shape7,shape8,shape9,shape10,shape11,shape12,shape13,shape14,shape15,shape16,shape17,shape18,shape19,shape20,shape21,shape22,shape23,shape24,shape25,shape26,shape27,shape28,shape29,shape30,shape31,shape32,shape33,shape34,shape35,shape36,shape37,shape38,shape39,shape40,shape41,shape42,shape43,shape44,shape45,shape46,shape47,shape48,shape49,shape50,shape51,shape52,shape53,shape54,shape55,shape56,shape57,shape58,shape59,shape60,shape61,shape62,shape63,shape64,texture1,texture2,texture3,texture4,texture5,texture6,texture7,texture8,texture9,texture10,texture11,texture12,texture13,texture14,texture15,texture16,texture17,texture18,texture19,texture20,texture21,texture22,texture23,texture24,texture25,texture26,texture27,texture28,texture29,texture30,texture31,texture32,texture33,texture34,texture35,texture36,texture37,texture38,texture39,texture40,texture41,texture42,texture43,texture44,texture45,texture46,texture47,texture48,texture49,texture50,texture51,texture52,texture53,texture54,texture55,texture56,texture57,texture58,texture59,texture60,texture61,texture62,texture63,texture64
Lithocarpus_Edulis,0.041016,0.16797,0.003906,0.005859,0,0.22266,0,0,0,0.003906,0.072266,0.001953,0.12695,0,0.001953,0,0.005859,0.025391,0,0.005859,0,0,0,0,0,0.001953,0,0,0.044922,0,0,0,0.003906,0,0,0.037109,0.003906,0,0.001953,0,0,0.003906,0.019531,0.001953,0.027344,0,0,0.001953,0,0,0.10352,0,0,0,0,0,0.011719,0.019531,0.015625,0,0,0,0.015625,0,0.00056115,0.00052523,0.00048619,0.00046843,0.00044747,0.00044896,0.00043004,0.00040196,0.00037525,0.00039992,0.00042507,0.00043506,0.00042941,0.00044664,0.00042532,0.0003865,0.00038303,0.00044823,0.0004321,0.00037029,0.00038526,0.00041068,0.00041478,0.00042492,0.00041485,0.00039182,0.0004197,0.0004321,0.00040738,0.00043373,0.00046047,0.00047969,0.00050598,0.00055138,0.00059128,0.00051878,0.00044307,0.0003708,0.00030744,0.00028691,0.00032288,0.00036275,0.00035882,0.00033994,0.00037833,0.00041946,0.0004652,0.0005188,0.00057901,0.00061517,0.00055102,0.00050239,0.00044096,0.00040862,0.00037058,0.00035546,0.00035164,0.0003034,0.0002644,0.00027462,0.00034295,0.00040126,0.00046829,0.0005383,0,0.024414,0.036133,0,0.125,0.025391,0.000977,0.10547,0.00293,0,0,0.048828,0.014648,0,0,0,0.064453,0.11231,0,0.045898,0,0,0.017578,0,0,0,0,0.047852,0.003906,0.037109,0,0,0,0.030273,0.041992,0,0,0.039062,0,0,0,0,0,0,0.015625,0.033203,0.007812,0.076172,0,0,0,0,0,0,0.004883,0,0.036133,0,0,0,0,0,0,0.001953
Magnolia_Heptapeta,0.050781,0.14063,0.023438,0,0,0.13672,0,0,0.011719,0.019531,0.070312,0,0.076172,0.001953,0.001953,0,0.015625,0.033203,0,0.011719,0.005859,0,0,0,0.001953,0.005859,0,0,0.015625,0,0,0,0.029297,0,0.058594,0.058594,0.011719,0.013672,0.001953,0,0,0.017578,0.001953,0,0.017578,0,0.005859,0,0,0.001953,0.085938,0.003906,0.003906,0,0,0,0.007812,0.019531,0.005859,0.001953,0,0,0.029297,0,0.00043058,0.00044433,0.0003985,0.0003769,0.00037047,0.00036421,0.00035536,0.00034618,0.00034012,0.00033297,0.00033512,0.00035395,0.00035189,0.00034829,0.00033331,0.00032309,0.00032154,0.00030102,0.00031962,0.00034287,0.00030179,0.00032566,0.00033397,0.00034197,0.00034908,0.00035202,0.00033009,0.00033281,0.0003395,0.00034784,0.00035452,0.00036285,0.00036959,0.00039126,0.0003985,0.0003628,0.00033094,0.00029805,0.00028121,0.00027655,0.0002911,0.00030071,0.00031144,0.00032685,0.00034172,0.00036585,0.00038872,0.0004114,0.00044525,0.00048521,0.00043912,0.00040198,0.00037484,0.0003448,0.00032309,0.00029724,0.00028112,0.00027726,0.00026401,0.00026918,0.00028337,0.0003204,0.00035848,0.00039499,0.010742,0.030273,0.000977,0,0.1084,0,0.010742,0.029297,0.027344,0,0,0.025391,0,0,0,0,0.042969,0,0.003906,0.02832,0,0,0.02832,0,0,0,0.000977,0.000977,0.004883,0.001953,0.008789,0,0,0.074219,0.009766,0,0,0.051758,0.001953,0.010742,0,0,0.000977,0.014648,0.0625,0.039062,0.020508,0.041016,0,0.005859,0,0,0,0.001953,0.22852,0,0.056641,0,0.004883,0,0,0,0,0.010742
Magnolia_Salicifolia,0.064453,0.082031,0.011719,0.013672,0.001953,0.13672,0.019531,0,0.005859,0.017578,0.052734,0,0.087891,0.001953,0.003906,0,0.015625,0.037109,0.013672,0.009766,0,0,0,0,0,0.017578,0,0.001953,0.054688,0.003906,0,0,0.023438,0.001953,0.037109,0.029297,0.009766,0,0,0,0,0.015625,0.009766,0.001953,0.017578,0,0,0.001953,0,0,0.066406,0,0.003906,0,0,0,0.003906,0.029297,0.033203,0.009766,0,0,0.050781,0,0.000226,0.0001961,0.00018597,0.00014879,0.00018312,0.00014666,0.00011118,0.00011046,0.0001443,0.0001749,0.00017776,0.0001675,0.0002066,0.00022581,0.00024378,0.00029152,0.0002344,0.00019509,0.00016229,0.0001152,0.00012033,0.00015694,0.00019744,0.00014495,0.00018168,0.00017054,0.00019303,0.00021997,0.00025803,0.00021505,0.00017611,0.00013903,0.00011979,8.625E-05,0.0001185,8.4958E-05,9.8231E-05,0.00014207,0.00014635,0.00017326,0.00020932,0.00025643,0.00020781,0.00017925,0.00014765,0.00014612,0.00011662,8.6853E-05,0.00014015,0.00016873,0.00020171,0.00026467,0.00021305,0.00020208,0.00019069,0.00015717,0.00017028,0.00019008,0.00014751,0.00011214,0.00013947,0.00017368,0.00021565,0.00026491,0.007812,0.004883,0.004883,0,0.077148,0,0.005859,0.02832,0.007812,0.001953,0.001953,0.080078,0.000977,0.038086,0,0,0.000977,0.000977,0.011719,0.011719,0,0.010742,0.020508,0.00293,0.004883,0.000977,0.003906,0,0.019531,0.015625,0.013672,0.001953,0,0.041016,0.011719,0,0,0.041992,0.003906,0.004883,0.001953,0,0.003906,0.029297,0.021484,0.020508,0.012695,0.020508,0.009766,0.014648,0.000977,0.013672,0,0.015625,0.27832,0,0.039062,0,0.009766,0,0,0.000977,0.003906,0.019531
Morus_Nigra,0,0,0.009766,0,0.011719,0,0.021484,0,0.005859,0.009766,0.003906,0.033203,0.001953,0.011719,0.025391,0,0.001953,0,0,0.003906,0.042969,0.029297,0,0.037109,0.025391,0.015625,0.023438,0.007812,0.011719,0.011719,0.03125,0.005859,0.001953,0.001953,0.001953,0.003906,0.003906,0.03125,0.025391,0.017578,0.001953,0,0.11133,0.013672,0.003906,0.027344,0.046875,0.095703,0.009766,0.054688,0.003906,0.011719,0.029297,0.007812,0.033203,0.037109,0.007812,0,0.007812,0,0,0.019531,0.005859,0,0.0005092,0.000517,0.00052375,0.00053289,0.00054821,0.00055849,0.00057215,0.00058918,0.00060151,0.00062009,0.00062775,0.00063425,0.00061556,0.00060175,0.00059893,0.00066412,0.00069667,0.00062993,0.00061452,0.00063235,0.00065408,0.00065212,0.00064704,0.00062778,0.00061513,0.00060179,0.00058007,0.00056934,0.00055226,0.0005364,0.00053473,0.00053246,0.00053226,0.00052501,0.0005235,0.00052131,0.00052197,0.00052999,0.00053575,0.00053945,0.00051908,0.00054876,0.00057866,0.00060673,0.00063317,0.00065325,0.00069021,0.00073058,0.00077484,0.00080945,0.00074676,0.00069514,0.00066019,0.00063725,0.00061591,0.00057471,0.00056217,0.00055149,0.00054562,0.0005392,0.00052684,0.0005174,0.00051546,0.00051161,0.013672,0.006836,0.009766,0.008789,0.001953,0.00293,0.018555,0.015625,0.019531,0.010742,0.00293,0,0.008789,0.041016,0,0,0.005859,0,0.018555,0.022461,0,0.030273,0.004883,0,0.019531,0.000977,0.051758,0.00293,0.089844,0.021484,0.071289,0,0.001953,0,0.010742,0,0,0.013672,0.030273,0.011719,0.017578,0.001953,0.042969,0.039062,0.007812,0,0.055664,0,0.015625,0.10352,0,0.001953,0.004883,0.043945,0,0,0.00293,0,0.035156,0,0,0.00293,0.013672,0.041016
Olea_Europaea,0.021484,0.013672,0.011719,0.074219,0.015625,0.10742,0.009766,0,0.005859,0.017578,0.052734,0.001953,0.021484,0.001953,0,0,0.015625,0.035156,0.011719,0.023438,0,0,0,0,0.001953,0.029297,0,0.007812,0.039062,0.060547,0,0,0.042969,0,0.011719,0.019531,0.023438,0.001953,0,0,0.013672,0.013672,0.005859,0.013672,0.078125,0,0,0,0,0,0.009766,0,0.009766,0.001953,0.005859,0,0.035156,0.042969,0.037109,0.011719,0,0,0.039062,0.001953,0.00044239,0.00045219,0.0004671,0.00049042,0.00050097,0.00051759,0.00053636,0.0005601,0.00058278,0.00061252,0.00067041,0.0006548,0.00060464,0.00059361,0.00057528,0.00057,0.00055203,0.00054066,0.00051186,0.00048645,0.00046941,0.00046333,0.00045184,0.00040622,0.00040646,0.00040905,0.00041546,0.00038955,0.00040756,0.00039471,0.00041479,0.00042647,0.00043206,0.00046048,0.0004713,0.00048861,0.00050584,0.00052873,0.00057665,0.00060287,0.00063682,0.00067179,0.00070948,0.00075453,0.00070427,0.00065284,0.00061265,0.00058826,0.00055978,0.00052174,0.00050553,0.00046633,0.00045654,0.0004482,0.00043844,0.00042825,0.00042098,0.00040063,0.00042203,0.00040316,0.0004255,0.00041367,0.00041306,0.00043831,0.017578,0.000977,0,0.018555,0,0,0.000977,0,0,0.29297,0,0,0,0,0,0,0,0,0.016602,0,0,0,0,0.007812,0.032227,0.000977,0.021484,0,0,0,0,0,0.36328,0,0,0,0.055664,0,0.016602,0.030273,0.061523,0,0.003906,0.003906,0.003906,0,0,0,0,0,0,0,0.030273,0.001953,0,0,0,0.000977,0.012695,0,0,0,0,0.004883
Phildelphus,0.015625,0.041016,0.044922,0.033203,0.009766,0.042969,0.039062,0.005859,0,0.025391,0.027344,0.003906,0.058594,0,0.007812,0,0.029297,0.013672,0.005859,0.005859,0.007812,0,0,0,0,0.023438,0,0.023438,0.044922,0.017578,0.005859,0,0.023438,0.001953,0.013672,0.03125,0.029297,0.033203,0.005859,0.003906,0,0.009766,0.009766,0.017578,0.015625,0.003906,0.005859,0.003906,0.001953,0.007812,0.019531,0,0.046875,0.001953,0.03125,0,0.017578,0.023438,0.041016,0.013672,0.001953,0.001953,0.048828,0,0.00047728,0.00045811,0.0004437,0.00041691,0.00039794,0.00037221,0.00035332,0.0003367,0.0003151,0.00029309,0.00028111,0.00026367,0.00026781,0.00025547,0.00025003,0.00025576,0.00025863,0.0002825,0.00028335,0.00031593,0.00033661,0.00037022,0.00040639,0.00042862,0.00047872,0.00050055,0.00052091,0.00054798,0.00059481,0.00062382,0.00065476,0.00064492,0.00060984,0.00057811,0.00055591,0.00053103,0.00049336,0.00045429,0.00043258,0.00039141,0.00036638,0.00033902,0.00032085,0.00030607,0.00029092,0.00026472,0.00027481,0.00025236,0.0002562,0.0002679,0.00027855,0.00029222,0.00030278,0.00032416,0.00033809,0.00035799,0.00038484,0.00041671,0.00045648,0.00049072,0.00054527,0.000574,0.00052178,0.00050258,0.010742,0.025391,0.008789,0.007812,0,0,0.029297,0.010742,0.044922,0.003906,0,0,0.003906,0.078125,0,0.005859,0.011719,0.012695,0.047852,0.022461,0.00293,0.015625,0.010742,0.001953,0.03418,0,0.008789,0.003906,0.045898,0.019531,0.021484,0,0,0.000977,0.020508,0.001953,0,0.015625,0.024414,0.055664,0.004883,0.003906,0.008789,0.00293,0.018555,0.001953,0.045898,0,0.038086,0.043945,0,0.063477,0.000977,0.02832,0,0,0.020508,0,0.046875,0,0.000977,0,0.008789,0.052734
Populus_Adenopoda,0.023438,0.007812,0.041016,0.035156,0.017578,0.021484,0.039062,0.005859,0,0.035156,0.015625,0.001953,0.054688,0,0.005859,0,0.027344,0.015625,0.013672,0.021484,0.001953,0,0,0.005859,0,0.035156,0,0.015625,0.041016,0.054688,0.001953,0,0.027344,0.001953,0.027344,0.009766,0.029297,0.019531,0.013672,0.011719,0,0.005859,0.009766,0.033203,0.009766,0.009766,0.003906,0.001953,0,0.003906,0.025391,0.001953,0.035156,0,0.039062,0,0.03125,0.013672,0.052734,0.003906,0.001953,0,0.037109,0,0.00054476,0.00052815,0.0005042,0.00052511,0.00051906,0.00052151,0.00050983,0.00053479,0.00051421,0.00052256,0.00054598,0.00053313,0.00055417,0.00057531,0.00057785,0.00060377,0.00061151,0.00061641,0.00061363,0.00063661,0.00064375,0.0006451,0.00064267,0.00072391,0.00070516,0.00062892,0.00060239,0.00057643,0.00057221,0.00055687,0.00054471,0.00052809,0.00049788,0.00050768,0.00047702,0.00048889,0.00050604,0.0005218,0.00051263,0.00051779,0.00053853,0.00055381,0.00056107,0.00058592,0.00055998,0.00057317,0.00058774,0.00059888,0.00059616,0.00061263,0.00060453,0.00061809,0.0006107,0.00061089,0.00060106,0.00060585,0.00061178,0.00065949,0.00065723,0.00067668,0.00065598,0.00062411,0.00059148,0.0005681,0,0,0,0,0,0,0,0,0,0,0.10156,0,0,0,0.64844,0,0.001953,0,0,0,0,0,0,0,0,0,0,0,0.001953,0,0.001953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004883,0.0625,0,0,0,0,0.017578,0,0.008789,0,0.037109,0,0.11328,0,0
Populus_Grandidentata,0.009766,0.011719,0.12109,0.003906,0.009766,0.009766,0.007812,0.005859,0,0.015625,0.005859,0.015625,0.052734,0,0.019531,0,0,0.019531,0.001953,0.001953,0.015625,0,0,0,0.003906,0.007812,0,0.005859,0.039062,0.007812,0,0,0.009766,0.001953,0.007812,0.007812,0.041016,0.10352,0.017578,0.009766,0,0,0.072266,0.009766,0.007812,0.007812,0.033203,0.060547,0,0.019531,0.021484,0.001953,0.009766,0,0.011719,0.001953,0.007812,0,0.03125,0,0.001953,0,0.10938,0,0.00039499,0.00039867,0.00041027,0.00039652,0.00038027,0.00036474,0.00034905,0.00032739,0.00031171,0.00029732,0.00027816,0.00026538,0.00025577,0.00024775,0.00023874,0.00023961,0.00023584,0.00023731,0.00025871,0.00026732,0.00028982,0.00030706,0.00032641,0.00034782,0.00037999,0.00040164,0.0004254,0.00045473,0.00048619,0.00052494,0.00056012,0.00059212,0.00056256,0.00052491,0.00049195,0.00046335,0.00043821,0.00040787,0.00038987,0.00036708,0.00034106,0.00032832,0.00030714,0.00028709,0.00026859,0.00025846,0.00024795,0.00024212,0.00023842,0.00024378,0.00024744,0.00026045,0.00027384,0.00029227,0.00030605,0.00032559,0.00034113,0.00035669,0.00037555,0.00039162,0.00039561,0.00038354,0.00041955,0.00042135,0.009766,0.00293,0.00293,0.008789,0.055664,0,0.011719,0.008789,0.012695,0.007812,0,0.12988,0,0.004883,0,0,0.004883,0,0.010742,0.010742,0,0,0.025391,0.000977,0.004883,0,0.030273,0.001953,0.011719,0.000977,0.010742,0,0.006836,0.056641,0.00293,0,0.000977,0.037109,0.008789,0.00293,0.017578,0,0.003906,0.09668,0.029297,0.029297,0.013672,0.026367,0.000977,0.00293,0,0,0.008789,0.011719,0.21387,0,0.041016,0,0.003906,0,0,0,0,0.014648
Populus_Nigra,0.003906,0.023438,0.080078,0.001953,0.005859,0.017578,0.041016,0,0.003906,0.017578,0.015625,0.009766,0.046875,0,0.015625,0,0.003906,0.015625,0.001953,0.011719,0.042969,0,0,0,0,0.013672,0,0.003906,0.041016,0.009766,0.001953,0,0.021484,0,0.007812,0.009766,0.015625,0.060547,0.017578,0.003906,0,0.013672,0.044922,0.007812,0.001953,0.003906,0.0625,0.085938,0,0.009766,0.037109,0,0.013672,0,0.050781,0.001953,0.005859,0.001953,0.033203,0,0.003906,0.001953,0.050781,0.001953,0.0011013,0.0011291,0.001139,0.0011357,0.0011374,0.0011059,0.001068,0.0010377,0.00098572,0.00094237,0.00099278,0.0011327,0.0011603,0.0010302,0.000932,0.00098315,0.0010306,0.001075,0.0011175,0.0011545,0.0011691,0.0011215,0.0011446,0.0011098,0.0010707,0.0010783,0.0010908,0.0010111,0.00098668,0.0010131,0.00099661,0.0010699,0.00096476,0.00089342,0.00092776,0.00097102,0.0010113,0.00092125,0.00097942,0.0010495,0.0010287,0.0011175,0.0011494,0.0012496,0.0013278,0.0014198,0.0013771,0.0012703,0.0011663,0.0011135,0.0010539,0.0010704,0.0010039,0.00095643,0.0010374,0.00098108,0.00096379,0.00092713,0.00094747,0.00099346,0.00097739,0.00097868,0.0010157,0.0011255,0.017578,0.018555,0.010742,0.019531,0.019531,0.000977,0.037109,0.03418,0.007812,0.011719,0.011719,0,0.004883,0.006836,0.000977,0,0.022461,0,0.02832,0.025391,0,0,0.069336,0.014648,0.007812,0.000977,0.033203,0.00293,0.026367,0.014648,0.067383,0,0,0.016602,0.013672,0,0,0.025391,0.02832,0.014648,0.000977,0,0.058594,0.038086,0.035156,0.010742,0.068359,0,0.007812,0.024414,0.001953,0.006836,0.021484,0.029297,0.00293,0,0.006836,0.006836,0.016602,0,0,0.004883,0.005859,0.038086
Prunus_Avium,0.003906,0.001953,0.021484,0.001953,0.013672,0,0,0,0.011719,0.003906,0,0.015625,0.037109,0.060547,0.015625,0,0,0.005859,0,0.001953,0.039062,0.029297,0,0.021484,0.041016,0.007812,0.035156,0.003906,0.003906,0.005859,0.025391,0.035156,0,0,0.007812,0,0.011719,0.021484,0.011719,0.015625,0.005859,0,0.023438,0.007812,0,0.013672,0.037109,0.011719,0.023438,0.03125,0.001953,0.083984,0.005859,0.017578,0.003906,0.027344,0.003906,0,0.003906,0,0.007812,0.076172,0.011719,0.089844,0.00048102,0.00048917,0.00046027,0.00042876,0.00041628,0.00038756,0.00036381,0.0003613,0.00032229,0.00032097,0.00028365,0.00029539,0.00024403,0.00025381,0.00022965,0.00020611,0.00022176,0.00019407,0.00020673,0.00019719,0.00020648,0.00021983,0.00022079,0.00023442,0.00024623,0.00026045,0.00028922,0.00032423,0.00036835,0.0004142,0.00042604,0.00045681,0.00042461,0.00042709,0.00038204,0.00034039,0.00032159,0.00030323,0.00028618,0.00026418,0.00025043,0.00023857,0.00023631,0.00021317,0.00020637,0.00021323,0.00019961,0.00022536,0.00021015,0.00024274,0.00022279,0.00025748,0.00025615,0.0002847,0.00028493,0.00031839,0.00031419,0.00036111,0.00034943,0.00037038,0.00039853,0.0004042,0.00041719,0.00045348,0,0.000977,0,0.074219,0,0.000977,0,0,0.001953,0.083008,0.011719,0,0.015625,0.011719,0,0.026367,0,0,0.061523,0,0.000977,0.009766,0,0.014648,0.037109,0.067383,0.001953,0,0.006836,0.012695,0.017578,0.00293,0.15039,0,0.009766,0,0.039062,0.000977,0.017578,0.03418,0.035156,0.015625,0.009766,0,0,0,0.010742,0,0.029297,0.003906,0.00293,0.033203,0.033203,0.03418,0,0,0,0.007812,0.007812,0,0,0.048828,0.008789,0.006836
Prunus_X_Shmittii,0,0,0.007812,0.003906,0.027344,0,0.017578,0,0.007812,0.001953,0,0.041016,0,0.005859,0.042969,0,0.005859,0,0.003906,0.001953,0.042969,0.041016,0,0.005859,0.033203,0.011719,0.027344,0.015625,0,0.019531,0.041016,0.017578,0,0.001953,0,0.003906,0.001953,0.025391,0.035156,0.025391,0.03125,0,0.046875,0.015625,0,0.03125,0.056641,0.074219,0.021484,0.0625,0,0.001953,0.025391,0.037109,0.019531,0.027344,0.001953,0,0.003906,0.001953,0,0.023438,0,0,0.00063725,0.00061546,0.00059865,0.00058089,0.00056248,0.00054551,0.00052465,0.00050019,0.00047781,0.00046035,0.00044413,0.00043249,0.00041726,0.00040779,0.00040447,0.00040166,0.00040434,0.00040822,0.00041003,0.00041596,0.0004253,0.00044023,0.00045597,0.00047514,0.0004931,0.00051187,0.00053434,0.00056168,0.00058818,0.0006218,0.0006605,0.00070395,0.00071378,0.00066121,0.00061831,0.00058329,0.00055392,0.00052631,0.00050681,0.00048325,0.00046348,0.00044594,0.0004295,0.00041736,0.00040876,0.00040434,0.00040049,0.00040127,0.0004065,0.00041269,0.00042127,0.00043061,0.00043793,0.0004546,0.00047189,0.0004925,0.0005093,0.00053004,0.00055119,0.00057538,0.00060477,0.00063352,0.00067851,0.00068672,0.006836,0.054688,0.02832,0.013672,0,0.069336,0.001953,0.015625,0.018555,0.005859,0,0,0.048828,0.011719,0,0,0.083008,0.001953,0.015625,0.049805,0,0,0.032227,0.007812,0.040039,0.005859,0.019531,0.019531,0.010742,0.041016,0.029297,0,0.005859,0,0.026367,0,0.004883,0.003906,0.018555,0.006836,0.015625,0.003906,0.045898,0.003906,0.018555,0.00293,0.036133,0,0.019531,0.005859,0,0,0.007812,0.014648,0,0,0.004883,0.003906,0.040039,0,0,0,0.017578,0.060547
Pterocarya_Stenoptera,0,0,0.033203,0.001953,0.050781,0,0.011719,0,0,0.005859,0.001953,0.029297,0.001953,0.005859,0.050781,0,0.009766,0.003906,0.003906,0.003906,0.011719,0.009766,0,0,0.005859,0.015625,0.005859,0.021484,0,0.023438,0.042969,0.021484,0.003906,0,0,0.013672,0.011719,0.060547,0.056641,0.050781,0.007812,0.001953,0.005859,0.039062,0.003906,0.048828,0.097656,0.054688,0.017578,0,0.001953,0,0.023438,0.042969,0.037109,0.017578,0.003906,0,0.011719,0.007812,0,0,0.005859,0,0.0010438,0.00097218,0.00091025,0.00086856,0.00080976,0.00075338,0.00070191,0.00065081,0.00060246,0.00055858,0.00051984,0.00048459,0.00045842,0.00044003,0.00042401,0.00041979,0.00042155,0.0004264,0.00044052,0.00046338,0.00049633,0.00053177,0.00056575,0.00061297,0.00066633,0.00072528,0.00078757,0.00084986,0.00091735,0.0009858,0.0010554,0.0011269,0.0011291,0.0010573,0.00098647,0.00091765,0.00085166,0.0007865,0.0007247,0.0006656,0.00061602,0.00056948,0.00052883,0.00049268,0.00046616,0.00043981,0.00043333,0.00042115,0.00041788,0.00042981,0.00044708,0.00046382,0.00048859,0.00051842,0.00055703,0.00060434,0.00065272,0.00070534,0.0007609,0.00081971,0.00088249,0.00092937,0.0010007,0.0010722,0,0.000977,0,0.017578,0,0.017578,0,0,0.020508,0,0,0,0.003906,0.058594,0,0,0,0,0.003906,0,0,0.000977,0.003906,0.069336,0.000977,0.040039,0,0,0.003906,0.005859,0.03125,0,0.15332,0,0,0,0.29688,0,0,0.000977,0,0,0,0,0,0,0,0,0.054688,0.00293,0,0.001953,0.10254,0.005859,0,0,0,0.02832,0.009766,0.017578,0,0.00293,0.042969,0
Quercus_Afares,0.017578,0.015625,0.046875,0.013672,0.005859,0.007812,0.007812,0,0.009766,0.021484,0.003906,0.023438,0.046875,0.007812,0.015625,0,0.03125,0.027344,0.001953,0.021484,0.046875,0.007812,0,0.007812,0.005859,0.015625,0.003906,0.003906,0.033203,0.009766,0.003906,0,0.023438,0,0.009766,0.011719,0.021484,0.027344,0.005859,0.001953,0,0.011719,0.078125,0.003906,0.023438,0,0.035156,0.021484,0,0.0625,0.042969,0,0.015625,0,0.013672,0.013672,0.021484,0.007812,0.029297,0.001953,0.001953,0.005859,0.035156,0.007812,0.00054395,0.00057567,0.00057255,0.00057011,0.00056178,0.00053819,0.00052431,0.00050983,0.00048962,0.00049041,0.00051584,0.00059329,0.00067135,0.00063333,0.00055651,0.00050657,0.00048442,0.0004805,0.00049026,0.00050821,0.00054667,0.00054937,0.00057463,0.00053092,0.00057704,0.00058052,0.00053046,0.00045261,0.00037776,0.0002982,0.00036513,0.00043252,0.00049,0.00052691,0.00053975,0.00048129,0.00039975,0.00040834,0.00048943,0.00055483,0.00058019,0.00051244,0.00050482,0.00057589,0.00059155,0.00060153,0.00055309,0.00048028,0.00056471,0.00057118,0.00052227,0.00045785,0.0003795,0.00041753,0.00049211,0.00054401,0.00052093,0.00049635,0.00045131,0.00037359,0.00030136,0.00033875,0.0004112,0.00048659,0.037109,0.001953,0.004883,0.035156,0.00293,0.001953,0.029297,0.007812,0.004883,0.037109,0.012695,0,0.014648,0.010742,0.004883,0.005859,0.006836,0.000977,0.094727,0.003906,0,0.006836,0.011719,0.008789,0.009766,0.030273,0.048828,0,0.041992,0.008789,0.049805,0,0.007812,0.012695,0.009766,0,0.012695,0.010742,0.023438,0.025391,0.024414,0.003906,0.030273,0.024414,0.00293,0.005859,0.025391,0,0.016602,0.021484,0.000977,0,0.018555,0.081055,0,0,0.001953,0.016602,0.006836,0.006836,0,0.018555,0.033203,0.022461
Quercus_Agrifolia,0.011719,0.013672,0.12891,0.005859,0.001953,0.050781,0.005859,0,0.005859,0.003906,0.009766,0.015625,0.083984,0.001953,0.037109,0,0.003906,0.019531,0,0.007812,0.009766,0.001953,0,0,0,0.021484,0,0.011719,0.037109,0.013672,0,0.001953,0.001953,0,0.009766,0.015625,0.050781,0.044922,0.025391,0.005859,0,0.007812,0.023438,0.017578,0.015625,0.001953,0.011719,0.070312,0,0.007812,0.021484,0,0.011719,0,0.003906,0,0.009766,0.009766,0.054688,0.003906,0,0,0.066406,0.001953,0.00075741,0.00075662,0.00076332,0.00078775,0.0008235,0.00087566,0.00092284,0.00098018,0.0010522,0.0011112,0.0011777,0.0012378,0.001306,0.0013814,0.0014533,0.001524,0.0016167,0.0016933,0.0015889,0.0014807,0.0013828,0.0012836,0.0012038,0.0011365,0.0010714,0.0010174,0.00096015,0.00090258,0.00082453,0.00079619,0.00077358,0.00075099,0.00074251,0.00074264,0.00074981,0.00075304,0.00077719,0.00080013,0.00085487,0.00091377,0.0009827,0.0010658,0.0011453,0.0012266,0.0013,0.0013881,0.0014623,0.0015126,0.0014998,0.0015107,0.0014762,0.0013961,0.0013321,0.0012539,0.0011782,0.0011011,0.0010352,0.00097918,0.00092431,0.0008757,0.00083251,0.00079858,0.00078264,0.00076658,0.095703,0.017578,0.011719,0.001953,0.015625,0.010742,0.032227,0.023438,0.038086,0.000977,0,0,0.006836,0.008789,0,0,0.011719,0,0.015625,0.015625,0,0,0.029297,0,0.000977,0,0.014648,0.009766,0.039062,0.006836,0.058594,0,0,0.10742,0.012695,0,0,0.077148,0.012695,0.014648,0.001953,0,0.011719,0.033203,0.013672,0.063477,0.035156,0.00293,0.010742,0.019531,0,0,0.00293,0.018555,0.014648,0,0.009766,0.001953,0.022461,0,0,0,0.003906,0.042969
